Order ID;SKU ID;Creator Username;Product ID;Product Name;Price;Quantity;Fully returned or refunded;Shop name;Shop code;Partner campaign ID;Order type;Order settlement status;Content Type;Content ID;Attribution type;Commission GMV;Standard affiliate partner commission rate;Affiliate partner shop ads commission rate;TikTok bonus rate for affiliate partners;Est. base commission;Est. affiliate partner commission;Est. affiliate partner Shop Ads commission;Est. affiliate partner bonus commission;Est. ISR;Est. IVA;Standard creator affiliate commission rate;Creator shop ads commission rate;TikTok bonus rate for creator affiliate partners;Est. creator commission;Est. creator Shop Ads commission;Est. creator partner bonus commission;Commission base;Standard commission for affiliate partner;Affiliate partner shop ads commission;Affiliate partner bonus commission;Affiliate partner ISR;Affiliate partner IVA;Standard creator commission;Shop ads commission for creators;Affiliate creator partner bonus;Time Created;Time order delivered;Payment ID;Payment Status
584487075266856559;1729744216100406439;reyshaka_kenizio27;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Pending;Video;7650148700806925588;;96399;0%;;;94999;0;;;;;10%;;;9500;;;94999;;;;;;;;;12/06/2026 07:54:29;;;
584480187618591833;1729744216100406439;nadiapurba53;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Unpaid by customer;Video;7623254593178242324;;97363;0%;;;94999;0;;;;;10%;;;9500;;;;;;;;;;;;11/06/2026 19:03:23;;;
584475089517970524;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);103100;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Unpaid by customer;Video;7611413181868592405;;105646;0%;;;103100;0;;;;;10%;;;10310;;;;;;;;;;;;11/06/2026 12:38:54;;;
584458196013188895;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Unpaid by customer;Video;7611413181868592405;;124734;0%;;;94999;0;;;;;10%;;;9500;;;;;;;;;;;;10/06/2026 11:33:45;;;
584448109296846209;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);91199;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Pending;Video;7611413181868592405;;93424;0%;;;91199;0;;;;;10%;;;9120;;;91199;;;;;;;;;09/06/2026 18:42:50;12/06/2026 07:30:53;;
584447161700419195;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Unpaid by customer;Video;7611413181868592405;;150388;0%;;;94999;0;;;;;10%;;;9500;;;;;;;;;;;;09/06/2026 17:29:45;;;
584444985059805164;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Pending;Video;7611413181868592405;;96399;0%;;;94999;0;;;;;10%;;;9500;;;94999;;;;;;;;;09/06/2026 14:36:08;11/06/2026 09:55:17;;
584439861262255491;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);93137;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Pending;Video;7611413181868592405;;95381;0%;;;93137;0;;;;;10%;;;9314;;;93137;;;;;;;;;09/06/2026 08:12:34;11/06/2026 10:03:34;;
584439341063440136;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);93136;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Unpaid by customer;Video;7611413181868592405;;95380;0%;;;93136;0;;;;;10%;;;9314;;;;;;;;;;;;09/06/2026 07:23:37;;;
584438099075762076;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);89411;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Ineligible;Video;7611413181868592405;;91618;;0%;;89411;;0;;;;;5%;;;4471;;;;;;;;;;;09/06/2026 04:18:32;;;No payment needed
584437820570044292;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);93136;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Ineligible;Video;7611413181868592405;;95380;;0%;;93136;;0;;;;;5%;;;4657;;;;;;;;;;;09/06/2026 02:42:52;;;No payment needed
584434277356701487;1729744216100406439;.bang.fey;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Unpaid by customer;Video;7648160679890881813;;96454;;0%;;94999;;0;;;;;5%;;;4750;;;;;;;;;;;08/06/2026 20:49:21;;;
584434167984129389;1729744216100406439;nam.bar3;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Ineligible;Video;7631896160000658695;;96804;0%;;;94999;0;;;;;10%;;;9500;;;0;0;;;;;0;;;08/06/2026 20:42:08;;;No payment needed
584434073520867310;1729744216100406439;nadiapurba53;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Ineligible;Video;7623254593178242324;;97363;;0%;;94999;;0;;;;;5%;;;4750;;;;;;;;;;;08/06/2026 20:37:10;;;No payment needed
584432417948664835;1729744216100406439;nadiapurba53;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94799;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Unpaid by customer;Video;7623254593178242324;;97161;;0%;;94799;;0;;;;;5%;;;4740;;;;;;;;;;;08/06/2026 18:54:56;;;
584431032822629787;1729744216100406439;nadiapurba53;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Pending;Video;7623254593178242324;;97363;;0%;;94999;;0;;;;;5%;;;4750;;94999;;;;;;;;;08/06/2026 17:14:43;10/06/2026 13:57:50;;
584429136455435905;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Pending;Video;7611413181868592405;;97363;0%;;;94999;0;;;;;10%;;;9500;;;94999;;;;;;;;;08/06/2026 14:39:54;10/06/2026 10:17:49;;
584427845707270043;1729744216100406439;nadiapurba53;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);75999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Unpaid by customer;Video;7623254593178242324;;78577;;0%;;75999;;0;;;;;5%;;;3800;;;;;;;;;;;08/06/2026 13:06:32;;;
584425937635542625;1729744216100406439;.bang.fey;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);85499;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Unpaid by customer;Video;7615946906082069778;;86354;0%;;;85499;0;;;;;10%;;;8550;;;;;;;;;;;;08/06/2026 10:59:42;;;
584425530058114664;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Pending;Video;7611413181868592405;;99291;0%;;;94999;0;;;;;10%;;;9500;;;94999;;;;;;;;;08/06/2026 10:32:40;11/06/2026 15:19:26;;
584422446684276124;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);93136;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Pending;Video;7611413181868592405;;95380;0%;;;93136;0;;;;;10%;;;9314;;;93136;;;;;;;;;08/06/2026 05:33:24;10/06/2026 11:55:52;;
584418273440990573;1729744216100406439;nam.bar3;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Ineligible;Video;7631896160000658695;;97399;0%;;;94999;0;;;;;10%;;;9500;;;0;0;;;;;0;;;07/06/2026 21:02:51;;;No payment needed
584417043787056431;1729744216100406439;nadiapurba53;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Unpaid by customer;Video;7623254593178242324;;97363;0%;;;94999;0;;;;;10%;;;9500;;;;;;;;;;;;07/06/2026 19:54:42;;;
584416894161356422;1729744216100406439;.bang.fey;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);91199;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Pending;Video;7648160679890881813;;93424;0%;;;91199;0;;;;;10%;;;9120;;;91199;;;;;;;;;07/06/2026 19:48:08;10/06/2026 14:20:00;;
584409552825321066;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Pending;Video;7611413181868592405;;95999;0%;;;94999;0;;;;;10%;;;9500;;;94999;;;;;;;;;07/06/2026 11:32:01;09/06/2026 08:28:00;;
584408633193564084;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Unpaid by customer;Video;7611413181868592405;;97363;;0%;;94999;;0;;;;;5%;;;4750;;;;;;;;;;;07/06/2026 10:29:55;;;
584406910007740033;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);89411;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Unpaid by customer;Video;7611413181868592405;;91618;;0%;;89411;;0;;;;;5%;;;4471;;;;;;;;;;;07/06/2026 08:23:24;;;
584404198466684293;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);93136;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Ineligible;Video;7611413181868592405;;94436;;0%;;93136;;0;;;;;5%;;;4657;;0;;0;;;;;0;;07/06/2026 01:03:51;;;No payment needed
584393633104430205;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);99655;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Pending;Video;7611413181868592405;;101720;0%;;;99655;0;;;;;10%;;;9966;;;99655;;;;;;;;;06/06/2026 14:21:11;10/06/2026 12:09:20;;
584389912855086293;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Unpaid by customer;Video;7611413181868592405;;112715;0%;;;94999;0;;;;;10%;;;9500;;;;;;;;;;;;06/06/2026 10:48:57;;;
584388220015445623;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);91529;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Pending;Video;7611413181868592405;;93355;;0%;;91529;;0;;;;;5%;;;4576;;91529;;;;;;;;;06/06/2026 09:09:39;10/06/2026 21:16:47;;
584374029601113486;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);105000;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Pending;Video;7611413181868592405;;106050;;0%;;105000;;0;;;;;5%;;;5250;;105000;;;;;;;;;05/06/2026 14:14:15;10/06/2026 12:33:43;;
584367507692356667;1729744216100406439;riskadiana22;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Affiliate order;Ineligible;Video;7611413181868592405;;97363;0%;;;94999;0;;;;;10%;;;9500;;;94999;0;;;;;9500;;;05/06/2026 06:32:02;06/06/2026 11:35:57;;No payment needed
584367419650245759;1729917318190957735;nurulaini280902;1729917357927597223;Promo Qahira Varian-Suplemen Kesehatan-Bantu  Meredakan Bendjolan, Terbuat dari Bajakah Asli Indonesia-Obat Herbal Benjolan-Pengobatan Alternatif-Obat Herbal;104900;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Ineligible;Video;7609153706126265616;;107464;;0%;;104900;;0;;;;;5%;;;5245;;;;;;;;;;;05/06/2026 06:19:53;;;No payment needed
584367118808679846;1729744216100406439;maiaannisa;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);85499;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Ineligible;Video;7625627637699955988;;86699;;0%;;85499;;0;;;;;5%;;;4275;;85499;;0;;;;;4275;;05/06/2026 05:43:05;07/06/2026 09:30:40;;No payment needed
584365715797739250;1729744216100406439;.bang.fey;1729744224888456359;Minyak Oles/Balur Qahira-Minyak Oles Benjolan, Terverifikasi BPOM dan Halal MUI-Minyak Tubuh & Pijat (Minyak Balur/Oles Untuk Benjolan, Pegal Linu, Keselo, Lipoma dan Tiroid);94999;1;No;Pusat Toko berkah;IDLC3AWWAG;7598383205545068296;Shop ads order;Ineligible;Video;7635283488396119304;;97363;;0%;;94999;;0;;;;;5%;;;4750;;;;;;;;;;;05/06/2026 00:47:28;;;No payment needed
